drug,pt,a,ROR,ROR_lcl,ROR_ucl,signal,subgroup_var,subgroup_level
scopolamine,ERYTHEMA,25,2.107482627511,1.41816395993941,3.13185439111738,TRUE,年龄组,18-64
scopolamine,APPLICATION SITE PAIN,24,17.8580256407502,11.9187613838534,26.7568977610145,TRUE,年龄组,18-64
scopolamine,LETHARGY,24,8.11590660353921,5.41740172677811,12.1585851150354,TRUE,年龄组,18-64
scopolamine,DELIRIUM,23,12.4757766112331,8.25649050264018,18.8512300721015,TRUE,年龄组,18-64
scopolamine,APPLICATION SITE REACTION,19,64.053526016543,40.6718628742453,100.876967643152,TRUE,年龄组,18-64
scopolamine,URINARY RETENTION,18,9.97143008636766,6.25966289663899,15.8841489724159,TRUE,年龄组,18-64
scopolamine,RASH ERYTHEMATOUS,17,6.49125061036768,4.02133839459263,10.4781867010392,TRUE,年龄组,18-64
scopolamine,SUPRAVENTRICULAR TACHYCARDIA,17,36.7976837211717,22.785196562203,59.4275991232647,TRUE,年龄组,18-64
scopolamine,ORTHOSTATIC HYPOTENSION,16,17.6683070132943,10.7856554919101,28.9429857045005,TRUE,年龄组,18-64
scopolamine,SEDATION,14,9.91512871303009,5.85329589243664,16.7956274896311,TRUE,年龄组,18-64
scopolamine,APPLICATION SITE RASH,13,16.1294797371303,9.33536261560322,27.8682390071987,TRUE,年龄组,18-64
scopolamine,DRY EYE,12,4.03187206890965,2.28309149078478,7.12016686395078,TRUE,年龄组,18-64
scopolamine,APPLICATION SITE BURN,11,39.0984976304194,21.577310488047,70.8472224934035,TRUE,年龄组,18-64
scopolamine,SINUS TACHYCARDIA,9,13.2600485584036,6.88049711499399,25.554677929892,TRUE,年龄组,18-64
scopolamine,APPLICATION SITE VESICLES,8,21.100818983589,10.522902023993,42.3119554627612,TRUE,年龄组,18-64
scopolamine,DERMATITIS CONTACT,8,12.2646771166618,6.11762129333103,24.5883649156164,TRUE,年龄组,18-64
scopolamine,"HALLUCINATION, VISUAL",8,7.26269110902714,3.62305683110718,14.5586129624754,TRUE,年龄组,18-64
scopolamine,"HALLUCINATION, AUDITORY",7,8.61646913561672,4.0980075281772,18.1169848650959,TRUE,年龄组,18-64
scopolamine,APPLICATION SITE EXFOLIATION,6,22.8212721730355,10.225845586764,50.9307967910138,TRUE,年龄组,18-64
scopolamine,PRURITUS GENERALISED,6,5.73025849245358,2.56883192397904,12.7824098119563,TRUE,年龄组,18-64
scopolamine,RASH MACULAR,6,2.99076435071394,1.34083727943023,6.67095965984949,TRUE,年龄组,18-64
scopolamine,APPLICATION SITE DRYNESS,5,23.47759934306,9.74734091007179,56.5485167697074,TRUE,年龄组,18-64
scopolamine,APPLICATION SITE SCAB,5,37.0929611006871,15.3938583326983,89.3790064505495,TRUE,年龄组,18-64
scopolamine,RASH MACULO-PAPULAR,5,4.16709125953872,1.73107518285801,10.0311354106844,TRUE,年龄组,18-64
scopolamine,RASH PRURITIC,5,1.63305903573694,0.678449741172722,3.93084653491395,FALSE,年龄组,18-64
scopolamine,APPLICATION SITE DISCHARGE,4,55.7694570669139,20.8581094480844,149.113818262374,TRUE,年龄组,18-64
scopolamine,APPLICATION SITE HAEMORRHAGE,4,21.4982097091853,8.04966796814924,57.4151657594853,TRUE,年龄组,18-64
scopolamine,APPLICATION SITE HYPERSENSITIVITY,4,55.138662357172,20.6226227253266,147.424123838742,TRUE,年龄组,18-64
scopolamine,APPLICATION SITE INFLAMMATION,4,49.3685320713496,18.4680715670794,131.971112957156,TRUE,年龄组,18-64
scopolamine,APPLICATION SITE SCAR,4,57.98046858669,21.6834405102052,155.036961775045,TRUE,年龄组,18-64
scopolamine,APPLICATION SITE SWELLING,4,14.1695672315515,5.30687238662976,37.8333264683918,TRUE,年龄组,18-64
scopolamine,INJECTION SITE ERYTHEMA,4,0.59906606074348,0.224467691419807,1.59880534639402,FALSE,年龄组,18-64
scopolamine,RASH GENERALISED,4,3.37227601206964,1.26346134250571,9.00086541549963,TRUE,年龄组,18-64
scopolamine,VENTRICULAR TACHYCARDIA,4,5.07046054656563,1.89959750281911,13.5342198103146,TRUE,年龄组,18-64
scopolamine,APPLICATION SITE ULCER,3,79.279545080926,25.4549457540295,246.916506087765,TRUE,年龄组,18-64
scopolamine,EYE PRURITUS,3,1.4835715544266,0.47777582544666,4.60673068807136,FALSE,年龄组,18-64
scopolamine,INJECTION SITE PRURITUS,3,0.801079237871752,0.257989844339608,2.48741552983163,FALSE,年龄组,18-64
scopolamine,POSTURAL ORTHOSTATIC TACHYCARDIA SYNDROME,3,35.555476463373,11.4353737016789,110.550991993543,TRUE,年龄组,18-64
scopolamine,TRANSIENT GLOBAL AMNESIA,3,72.8263570467588,23.3887871673446,226.761577791728,TRUE,年龄组,18-64
scopolamine,APPLICATION SITE DISCOMFORT,2,17.1371417328635,4.27747277305345,68.6577431006318,FALSE,年龄组,18-64
scopolamine,APPLICATION SITE URTICARIA,2,16.6866363100153,4.1651144312201,66.851424118294,FALSE,年龄组,18-64
scopolamine,CATHETER SITE PRURITUS,2,34.3970572072453,8.57857268200477,137.920093280833,FALSE,年龄组,18-64
scopolamine,CATHETER SITE RASH,2,67.4452392712682,16.79444553608,270.855044936505,FALSE,年龄组,18-64
scopolamine,ERYTHEMA NODOSUM,2,10.5035656363431,2.62254022928161,42.0679499384415,FALSE,年龄组,18-64
scopolamine,GLAUCOMA,2,1.8449816507079,0.460845895739736,7.38632441542076,FALSE,年龄组,18-64
scopolamine,INFUSION SITE PRURITUS,2,9.90153725359742,2.47229576102317,39.655627587131,FALSE,年龄组,18-64
scopolamine,INFUSION SITE RASH,2,23.7611667928717,5.92898450878675,95.225927226145,FALSE,年龄组,18-64
scopolamine,PALMAR ERYTHEMA,2,31.5026674755055,7.85779351493566,126.297294041379,FALSE,年龄组,18-64
scopolamine,RASH PAPULAR,2,1.61203527286389,0.402664191440727,6.45365983913145,FALSE,年龄组,18-64
scopolamine,SINUS BRADYCARDIA,2,4.11281786032469,1.02720341159843,16.4673039061308,FALSE,年龄组,18-64
scopolamine,SYSTEMIC LUPUS ERYTHEMATOSUS,2,0.923331961898792,0.230643128657447,3.69636813733166,FALSE,年龄组,18-64
scopolamine,ACCOMMODATION DISORDER,1,33.8511558812494,4.75355684711658,241.0617546715,FALSE,年龄组,18-64
scopolamine,ANGLE CLOSURE GLAUCOMA,1,8.05560992322313,1.13317046385415,57.2666278420433,FALSE,年龄组,18-64
scopolamine,APPLICATION SITE DERMATITIS,1,39.5390226014471,5.55015964288122,281.673755147372,FALSE,年龄组,18-64
scopolamine,APPLICATION SITE HYPERAESTHESIA,1,189.482341091252,26.3325638977659,1363.46607663478,FALSE,年龄组,18-64
scopolamine,APPLICATION SITE PAPULES,1,16.5601326875026,2.32815962124549,117.791749382279,FALSE,年龄组,18-64
scopolamine,APPLICATION SITE WOUND,1,94.1295219844565,13.1648899866526,673.030076058783,FALSE,年龄组,18-64
scopolamine,ATRIAL TACHYCARDIA,1,8.96672488392048,1.26125849265087,63.747562940038,FALSE,年龄组,18-64
scopolamine,BUTTERFLY RASH,1,16.4481081704563,2.31242767630901,116.994042736443,FALSE,年龄组,18-64
scopolamine,CATHETER SITE ERYTHEMA,1,7.6741900649823,1.07954434730822,54.5537506637125,FALSE,年龄组,18-64
scopolamine,CUTANEOUS LUPUS ERYTHEMATOSUS,1,11.4156098121549,1.60545446744581,81.1708771726763,FALSE,年龄组,18-64
scopolamine,EAR PRURITUS,1,4.66356232010669,0.65616564642131,33.1453096213368,FALSE,年龄组,18-64
scopolamine,EXFOLIATIVE RASH,1,7.07149861859671,0.994802726382945,50.2673458632698,FALSE,年龄组,18-64
scopolamine,"HALLUCINATION, TACTILE",1,28.8335697700205,4.05032388791391,205.261299760112,FALSE,年龄组,18-64
scopolamine,"HALLUCINATIONS, MIXED",1,4.48019573916851,0.630373632507252,31.8416774214184,FALSE,年龄组,18-64
scopolamine,INFUSION SITE ERYTHEMA,1,1.88056805680568,0.264646344224917,13.3632536154449,FALSE,年龄组,18-64
scopolamine,ORAL PRURITUS,1,7.68632127965168,1.08124999017253,54.6400326945659,FALSE,年龄组,18-64
scopolamine,PROCEDURAL HYPOTENSION,1,27.7372049467304,3.89660131389481,197.441943961141,FALSE,年龄组,18-64
scopolamine,PRURITUS ALLERGIC,1,13.76351812068,1.93535172159762,97.8811390944016,FALSE,年龄组,18-64
scopolamine,RASH MORBILLIFORM,1,6.73207929930049,0.947075547487176,47.8535126498806,FALSE,年龄组,18-64
scopolamine,RASH VESICULAR,1,3.6705900647941,0.516488360733863,26.0862246820459,FALSE,年龄组,18-64
scopolamine,TONGUE ERYTHEMA,1,18.2141609292015,2.56041232499907,129.571184732902,FALSE,年龄组,18-64
scopolamine,TONGUE PRURITUS,1,18.4911949369842,2.59930740348184,131.544383607546,FALSE,年龄组,18-64
scopolamine,VERTIGO POSITIONAL,1,10.6958052660105,1.50429615315679,76.0490213634771,FALSE,年龄组,18-64
scopolamine,HYPOTENSION,24,22.6728739484781,14.6086634463677,35.1886546617236,TRUE,年龄组,<18
scopolamine,HEADACHE,22,6.16352277835139,3.9097611625851,9.71645362964791,TRUE,年龄组,<18
scopolamine,TACHYCARDIA,22,48.0844003477971,30.5001608424774,75.8064709477586,TRUE,年龄组,<18
scopolamine,HALLUCINATION,21,52.7682985246216,33.179316464871,83.922564593267,TRUE,年龄组,<18
scopolamine,SOMNOLENCE,14,12.118739034428,6.97661358517602,21.0508771901352,TRUE,年龄组,<18
scopolamine,VISION BLURRED,14,18.0067218057592,10.3661470266039,31.2789341457209,TRUE,年龄组,<18
scopolamine,AGITATION,13,34.2066892570918,19.3289972100371,60.5358662540257,TRUE,年龄组,<18
scopolamine,MYDRIASIS,13,194.04330201968,109.614481308439,343.502086670019,TRUE,年龄组,<18
scopolamine,CONFUSIONAL STATE,10,10.7555220699033,5.65303083923435,20.4635810923412,TRUE,年龄组,<18
scopolamine,RASH,9,3.21610645085554,1.63682810201276,6.3191368052123,TRUE,年龄组,<18
scopolamine,LETHARGY,8,24.3607902112243,11.9324156833665,49.7341121414782,TRUE,年龄组,<18
scopolamine,URINARY RETENTION,8,40.108115106541,19.6450022492241,81.8865214160554,TRUE,年龄组,<18
scopolamine,DIZZINESS,7,2.28150481606025,1.06691717898506,4.87878940205817,TRUE,年龄组,<18
scopolamine,SINUS TACHYCARDIA,6,79.4092481601625,35.0401456705636,179.960116394712,TRUE,年龄组,<18
scopolamine,APPLICATION SITE RASH,5,55.1096984835303,22.5677335684254,134.576157492164,TRUE,年龄组,<18
scopolamine,BRADYCARDIA,5,16.2998326072256,6.67572476995634,39.7986064703073,TRUE,年龄组,<18
scopolamine,DRY MOUTH,4,7.93581659309972,2.93600331608326,21.4499706639742,TRUE,年龄组,<18
scopolamine,ERYTHEMA,4,2.94534008698648,1.08970367887845,7.96090569955504,TRUE,年龄组,<18
scopolamine,DELIRIUM,3,14.1252411601714,4.49952857096805,44.3429649764564,TRUE,年龄组,<18
scopolamine,"HALLUCINATION, VISUAL",3,23.9489864384035,7.62851110494741,75.185569442884,TRUE,年龄组,<18
scopolamine,"HALLUCINATIONS, MIXED",3,118.985365569159,37.8849988413499,373.697179691453,TRUE,年龄组,<18
scopolamine,SEDATION,3,18.5860323726889,5.92037794635271,58.3477275418627,TRUE,年龄组,<18
scopolamine,APPLICATION SITE ERYTHEMA,2,11.9234480994167,2.95206991547872,48.1589591879394,FALSE,年龄组,<18
scopolamine,"HALLUCINATION, AUDITORY",2,21.5066804913103,5.32446299864385,86.8702263257565,FALSE,年龄组,<18
scopolamine,PRURITUS,2,0.774245158675279,0.191703157571322,3.12699891502353,FALSE,年龄组,<18
scopolamine,RASH MACULAR,2,8.71879010915369,2.15868099430765,35.214698775748,FALSE,年龄组,<18
scopolamine,AMNESIA,1,2.65437976599328,0.37126202805697,18.9777876800085,FALSE,年龄组,<18
scopolamine,APPLICATION SITE PRURITUS,1,6.72291045707657,0.940288749928255,48.0677079432442,FALSE,年龄组,<18
scopolamine,APPLICATION SITE SWELLING,1,30.7906511392193,4.30568809738381,220.188777295124,FALSE,年龄组,<18
scopolamine,DERMATITIS CONTACT,1,13.2814937938932,1.85750065577591,94.9652840491406,FALSE,年龄组,<18
scopolamine,DYSURIA,1,4.39905010257915,0.61527683950103,31.4519262917409,FALSE,年龄组,<18
scopolamine,RASH ERYTHEMATOUS,1,3.28429410767301,0.459364485706603,23.4815448762948,FALSE,年龄组,<18
scopolamine,SUPRAVENTRICULAR TACHYCARDIA,1,18.5822124299392,2.5987338579381,132.871866711797,FALSE,年龄组,<18
scopolamine,TACHYCARDIA FOETAL,1,334.797803862173,46.7082568511858,2399.78061754811,FALSE,年龄组,<18
scopolamine,VENTRICULAR TACHYCARDIA,1,11.023315490143,1.54170690024073,78.8175005095023,FALSE,年龄组,<18
scopolamine,VERTIGO,1,2.55185916437017,0.356922986791654,18.244790713301,FALSE,年龄组,<18
scopolamine,DIZZINESS,94,11.3843680572574,9.07084818729016,14.2879511802104,TRUE,年龄组,>=65
scopolamine,CONFUSIONAL STATE,84,31.9342278110383,25.1940050885736,40.477681190507,TRUE,年龄组,>=65
scopolamine,HALLUCINATION,63,48.4612503937742,37.13124093771,63.2484325979793,TRUE,年龄组,>=65
scopolamine,HEADACHE,43,3.47571118867806,2.53849194724208,4.75895473303615,TRUE,年龄组,>=65
scopolamine,DRY MOUTH,42,27.6555322598367,20.1294770688669,37.995446278025,TRUE,年龄组,>=65
scopolamine,SOMNOLENCE,34,8.87256942418521,6.25505077654749,12.5854275207719,TRUE,年龄组,>=65
scopolamine,HYPOTENSION,28,7.23683592013343,4.93677537073228,10.6085025552145,TRUE,年龄组,>=65
scopolamine,AGITATION,25,19.5692842159006,13.0731233659919,29.2934499278814,TRUE,年龄组,>=65
scopolamine,RASH,25,2.74083377674071,1.83113653624606,4.10246294747802,TRUE,年龄组,>=65
scopolamine,DELIRIUM,24,36.1983528003215,23.9913886682816,54.6162943535187,TRUE,年龄组,>=65
scopolamine,DISORIENTATION,21,30.8576105608518,19.9100170669414,47.8247771623566,TRUE,年龄组,>=65
scopolamine,VISION BLURRED,21,7.89659172807594,5.09565203128453,12.2371308984767,TRUE,年龄组,>=65
scopolamine,APPLICATION SITE PRURITUS,16,34.3196666571146,20.8343849173418,56.5334433499437,TRUE,年龄组,>=65
scopolamine,APPLICATION SITE ERYTHEMA,15,28.2563773747178,16.8856323996181,47.2841551590641,TRUE,年龄组,>=65
scopolamine,VERTIGO,15,12.1785700900939,7.27846952262168,20.3775764916451,TRUE,年龄组,>=65
scopolamine,PRURITUS,14,1.70761533976312,1.00295296422513,2.9073648043377,TRUE,年龄组,>=65
scopolamine,URINARY RETENTION,13,19.6005775837034,11.2890362148687,34.0314827858176,TRUE,年龄组,>=65
scopolamine,AMNESIA,12,10.0646567368601,5.6717222467505,17.8600627505799,TRUE,年龄组,>=65
scopolamine,ERYTHEMA,12,2.73121108130031,1.53919402587514,4.84637663947295,TRUE,年龄组,>=65
scopolamine,APPLICATION SITE PAIN,11,22.0543289228128,12.1224720759351,40.123286833647,TRUE,年龄组,>=65
scopolamine,"HALLUCINATION, VISUAL",11,27.2928061586105,15.0013029614726,49.6555045868073,TRUE,年龄组,>=65
scopolamine,TACHYCARDIA,11,6.43190658585521,3.5357898632774,11.7001925818129,TRUE,年龄组,>=65
scopolamine,MYDRIASIS,9,38.4949510007008,19.8912202200411,74.4982578320324,TRUE,年龄组,>=65
scopolamine,APPLICATION SITE IRRITATION,8,31.9346711332271,15.8669288243389,64.273510751685,TRUE,年龄组,>=65
scopolamine,APPLICATION SITE RASH,8,26.8164283535683,13.3244876233238,53.9698673578471,TRUE,年龄组,>=65
scopolamine,BRADYCARDIA,8,7.93010281852608,3.94093348923094,15.9572677093486,TRUE,年龄组,>=65
scopolamine,DYSURIA,8,11.0199220594482,5.47630013035177,22.1753153234338,TRUE,年龄组,>=65
scopolamine,GLAUCOMA,8,20.1370971832102,10.0062523831337,40.5249305573737,TRUE,年龄组,>=65
scopolamine,RASH ERYTHEMATOUS,8,8.22687708668147,4.0884075798703,16.5544910279008,TRUE,年龄组,>=65
scopolamine,RASH MACULO-PAPULAR,8,18.1438730111781,9.01596144865564,36.5130363212503,TRUE,年龄组,>=65
scopolamine,EYE PRURITUS,6,8.05103959869271,3.59732066531135,18.0187546928369,TRUE,年龄组,>=65
scopolamine,LETHARGY,6,5.40709731756029,2.41603312269681,12.1011177896987,TRUE,年龄组,>=65
scopolamine,APPLICATION SITE REACTION,5,44.8840913499083,18.5814074662997,108.419217433376,TRUE,年龄组,>=65
scopolamine,APPLICATION SITE VESICLES,5,35.533933923069,14.7120832229374,85.8247225029585,TRUE,年龄组,>=65
scopolamine,"HALLUCINATION, AUDITORY",5,16.6030080522632,6.87556205553067,40.0927042992475,TRUE,年龄组,>=65
scopolamine,SEDATION,5,9.49472957568803,3.93222202438801,22.9259408945698,TRUE,年龄组,>=65
scopolamine,APPLICATION SITE BURN,4,38.0836270032742,14.2242522805102,101.96406933191,TRUE,年龄组,>=65
scopolamine,ORTHOSTATIC HYPOTENSION,4,11.7917921204356,4.40567063309847,31.560770877186,TRUE,年龄组,>=65
scopolamine,SINUS BRADYCARDIA,4,22.2421484941214,8.30907867198136,59.5388717768128,TRUE,年龄组,>=65
scopolamine,APPLICATION SITE SCAB,3,59.8193893603225,19.2035051986467,186.338863995206,TRUE,年龄组,>=65
scopolamine,APPLICATION SITE SCAR,3,116.979942225848,37.5227700684206,364.69340771511,TRUE,年龄组,>=65
scopolamine,APPLICATION SITE URTICARIA,3,67.5499165288214,21.6827976522988,210.442918677838,TRUE,年龄组,>=65
scopolamine,SINUS TACHYCARDIA,3,11.8457098966708,3.80537798561302,36.8743508494017,TRUE,年龄组,>=65
scopolamine,ANGLE CLOSURE GLAUCOMA,2,43.418730509515,10.8170254995276,174.279533605631,FALSE,年龄组,>=65
scopolamine,APPLICATION SITE DRYNESS,2,25.1865641025641,6.2768090012202,101.064571372054,FALSE,年龄组,>=65
scopolamine,APPLICATION SITE HYPERSENSITIVITY,2,73.9334169541131,18.4093525352921,296.922454607337,FALSE,年龄组,>=65
scopolamine,DERMATITIS CONTACT,2,8.205724433302,2.04558081834642,32.9167700788863,FALSE,年龄组,>=65
scopolamine,DRY EYE,2,1.79310259303307,0.447047684669695,7.19211175764727,FALSE,年龄组,>=65
scopolamine,ERYTHEMA MULTIFORME,2,11.6983468996096,2.91606718338204,46.9300985119572,FALSE,年龄组,>=65
scopolamine,"HALLUCINATIONS, MIXED",2,24.1417757296467,6.01654514350279,96.870433359907,FALSE,年龄组,>=65
scopolamine,INFUSION SITE ERYTHEMA,2,10.1317364514373,2.52562509011781,40.6442286002923,FALSE,年龄组,>=65
scopolamine,RASH PRURITIC,2,1.75350019011832,0.437174509311324,7.0332621213177,FALSE,年龄组,>=65
scopolamine,APPLICATION SITE HAEMORRHAGE,1,14.3923635191498,2.02216075340387,102.435044948172,FALSE,年龄组,>=65
scopolamine,APPLICATION SITE HYPERAESTHESIA,1,509.229446828117,70.6723656150683,3669.25073556022,FALSE,年龄组,>=65
scopolamine,APPLICATION SITE INFLAMMATION,1,33.0035387130731,4.63492101757134,235.005853056815,FALSE,年龄组,>=65
scopolamine,APPLICATION SITE SWELLING,1,9.48963410608556,1.33347897954576,67.5324897120303,FALSE,年龄组,>=65
scopolamine,INJECTION SITE PRURITUS,1,0.716416910284103,0.100692622226857,5.09722736373551,FALSE,年龄组,>=65
scopolamine,RASH MACULAR,1,1.33384779087981,0.187469837116521,9.49032631915671,FALSE,年龄组,>=65
scopolamine,RASH PAPULAR,1,2.16424704774149,0.304174609174005,15.3989358164285,FALSE,年龄组,>=65
scopolamine,SEDATION COMPLICATION,1,15.8726159591371,2.23005728737799,112.974648145688,FALSE,年龄组,>=65
scopolamine,SUPRAVENTRICULAR TACHYCARDIA,1,5.72701095429211,0.804832512308445,40.7521490111125,FALSE,年龄组,>=65
scopolamine,VENTRICULAR TACHYCARDIA,1,3.39736985071035,0.477469444073071,24.1735299416339,FALSE,年龄组,>=65
dimenhydrinate,HEADACHE,1076,30.1791006000178,27.7851413813716,32.7793226071767,TRUE,年龄组,18-64
dimenhydrinate,DIZZINESS,671,18.3688342654971,16.7825209992445,20.1050886388577,TRUE,年龄组,18-64
dimenhydrinate,RASH,641,18.5986464353191,16.9715949602989,20.3816818652096,TRUE,年龄组,18-64
dimenhydrinate,PRURITUS,454,13.4694724640081,12.151445488323,14.930461452756,TRUE,年龄组,18-64
dimenhydrinate,ERYTHEMA,421,23.0154046592001,20.7002748107978,25.5894598727945,TRUE,年龄组,18-64
dimenhydrinate,HYPOTENSION,252,13.7915254571852,12.0970759071074,15.7233182544911,TRUE,年龄组,18-64
dimenhydrinate,TACHYCARDIA,250,32.2301036653164,28.2538660986828,36.7659271353831,TRUE,年龄组,18-64
dimenhydrinate,VISION BLURRED,220,17.5342540453185,15.2553754691923,20.1535560725237,TRUE,年龄组,18-64
dimenhydrinate,RASH PRURITIC,190,36.4159539981931,31.3787595542787,42.2617631938128,TRUE,年龄组,18-64
dimenhydrinate,BRADYCARDIA,185,39.467120074879,33.9452820761988,45.8871887854215,TRUE,年龄组,18-64
dimenhydrinate,SOMNOLENCE,180,9.46098902390609,8.12388962484339,11.0181597047728,TRUE,年龄组,18-64
dimenhydrinate,AGITATION,149,23.6787713193044,20.0496437418118,27.9647967022305,TRUE,年龄组,18-64
dimenhydrinate,HALLUCINATION,115,16.0776443854234,13.3250027192162,19.3989190419723,TRUE,年龄组,18-64
dimenhydrinate,CONFUSIONAL STATE,111,7.23715164867538,5.97964593464401,8.75910790678661,TRUE,年龄组,18-64
dimenhydrinate,VERTIGO,94,15.4420925549331,12.5585864354136,18.9876642328709,TRUE,年龄组,18-64
dimenhydrinate,URINARY RETENTION,76,23.1170255201754,18.3851352778325,29.0667901445783,TRUE,年龄组,18-64
dimenhydrinate,DRY MOUTH,75,9.28322939085129,7.37357817343867,11.6874529429415,TRUE,年龄组,18-64
dimenhydrinate,DYSURIA,72,20.196385912318,15.9659159025138,25.5477985985792,TRUE,年龄组,18-64
dimenhydrinate,AMNESIA,61,10.260538926476,7.95446164609471,13.2351708695982,TRUE,年龄组,18-64
dimenhydrinate,RASH ERYTHEMATOUS,48,9.93069888980917,7.45957021132107,13.2204373236393,TRUE,年龄组,18-64
dimenhydrinate,RASH MACULAR,35,9.48564057981837,6.79157655452125,13.2483785594079,TRUE,年龄组,18-64
dimenhydrinate,INFUSION SITE ERYTHEMA,32,32.9098789123642,23.1986872359083,46.6862680208064,TRUE,年龄组,18-64
dimenhydrinate,EAR PRURITUS,31,79.4725889003542,55.6564455046079,113.479981146151,TRUE,年龄组,18-64
dimenhydrinate,DRY EYE,28,5.0704925016459,3.49242161306594,7.36162384090761,TRUE,年龄组,18-64
dimenhydrinate,INJECTION SITE PRURITUS,28,4.0603314833282,2.79671485040418,5.8948776104663,TRUE,年龄组,18-64
dimenhydrinate,RASH PAPULAR,27,11.8337631216102,8.09460393895225,17.3001607829756,TRUE,年龄组,18-64
dimenhydrinate,SINUS BRADYCARDIA,27,30.2565792101461,20.6872918762645,44.2523163967245,TRUE,年龄组,18-64
dimenhydrinate,SINUS TACHYCARDIA,27,21.5153355112311,14.7136882164663,31.4611574848236,TRUE,年龄组,18-64
dimenhydrinate,DIZZINESS POSTURAL,26,25.0605859137706,17.0145879251073,36.911441470453,TRUE,年龄组,18-64
dimenhydrinate,INJECTION SITE ERYTHEMA,25,2.0284088262387,1.36753790574366,3.0086495950733,TRUE,年龄组,18-64
dimenhydrinate,SEDATION,24,9.13051854350556,6.1053472517196,13.6546482020033,TRUE,年龄组,18-64
dimenhydrinate,DELIRIUM,23,6.64516397098958,4.40584256568491,10.0226468701506,TRUE,年龄组,18-64
dimenhydrinate,LETHARGY,23,4.13920267644395,2.74452953745132,6.24259952858483,TRUE,年龄组,18-64
dimenhydrinate,RASH GENERALISED,23,10.5047384195595,6.96410779820265,15.8454654150887,TRUE,年龄组,18-64
dimenhydrinate,INFUSION SITE PRURITUS,21,56.6690904955827,36.8182976973966,87.2225501567286,TRUE,年龄组,18-64
dimenhydrinate,EYE PRURITUS,18,4.81267540689067,3.02612462886143,7.65396254707621,TRUE,年龄组,18-64
dimenhydrinate,LIP PRURITUS,18,181.078884738694,113.279375352965,289.457479757819,TRUE,年龄组,18-64
dimenhydrinate,PRURITUS GENERALISED,15,7.7164142480921,4.64291661185366,12.8244924098231,TRUE,年龄组,18-64
dimenhydrinate,SYSTEMIC LUPUS ERYTHEMATOSUS,15,3.74180504065151,2.25170597989893,6.21799874727582,TRUE,年龄组,18-64
dimenhydrinate,VENTRICULAR TACHYCARDIA,15,10.2626253298766,6.17445292219683,17.0576211347891,TRUE,年龄组,18-64
dimenhydrinate,GENERALISED ERYTHEMA,12,27.7118230802892,15.6983169909408,48.9189470996424,TRUE,年龄组,18-64
dimenhydrinate,RASH MACULO-PAPULAR,12,5.38322627503663,3.05195163222182,9.49527666896477,TRUE,年龄组,18-64
dimenhydrinate,ERYTHEMA NODOSUM,9,25.5250473875564,13.2495414577679,49.1736296092742,TRUE,年龄组,18-64
dimenhydrinate,INFUSION SITE RASH,9,57.9273043578289,30.0286560302553,111.745680085837,TRUE,年龄组,18-64
dimenhydrinate,DERMATITIS CONTACT,8,6.57094838801102,3.28108061330828,13.1594946319741,TRUE,年龄组,18-64
dimenhydrinate,DISORIENTATION,8,2.2515086297736,1.12446245720815,4.50819062695179,TRUE,年龄组,18-64
dimenhydrinate,"HALLUCINATION, AUDITORY",7,4.6181546072282,2.19858892530533,9.70047275813564,TRUE,年龄组,18-64
dimenhydrinate,ORAL PRURITUS,7,29.0727594550153,13.8249179129592,61.1378199603546,TRUE,年龄组,18-64
dimenhydrinate,RASH MORBILLIFORM,7,25.4534123091162,12.1058743566171,53.5175055590871,TRUE,年龄组,18-64
dimenhydrinate,TONGUE PRURITUS,7,70.254292606783,33.3434210013894,148.025172026404,TRUE,年龄组,18-64
dimenhydrinate,BUTTERFLY RASH,6,53.4347576436172,23.9152300405672,119.391422101679,TRUE,年龄组,18-64
dimenhydrinate,SINUS HEADACHE,6,10.7777112784681,4.83412237123953,24.0289863353694,TRUE,年龄组,18-64
dimenhydrinate,SUPRAVENTRICULAR TACHYCARDIA,5,5.73740917754718,2.38494601384317,13.8023518685682,TRUE,年龄组,18-64
dimenhydrinate,"HALLUCINATIONS, MIXED",4,9.6487969928813,3.6159758561418,25.7466551530494,TRUE,年龄组,18-64
dimenhydrinate,NASAL PRURITUS,4,25.7093728518496,9.62518828826993,68.671056881135,TRUE,年龄组,18-64
dimenhydrinate,POSTURAL ORTHOSTATIC TACHYCARDIA SYNDROME,4,25.479809028078,9.53937955170333,68.0569071173399,TRUE,年龄组,18-64
dimenhydrinate,RASH PUSTULAR,4,5.9069977925996,2.21421851937015,15.7584369458268,TRUE,年龄组,18-64
dimenhydrinate,SEDATION COMPLICATION,4,12.723523344364,4.76734417926868,33.957700599542,TRUE,年龄组,18-64
dimenhydrinate,APPLICATION SITE PAIN,3,1.17622022638562,0.379030648725019,3.65008482984801,FALSE,年龄组,18-64
dimenhydrinate,ERYTHEMA MULTIFORME,3,3.5034401652791,1.12877544576753,10.8738128896354,TRUE,年龄组,18-64
dimenhydrinate,ERYTHEMA OF EYELID,3,5.32081696462433,1.71409266468272,16.5166643288065,TRUE,年龄组,18-64
dimenhydrinate,GLAUCOMA,3,1.48687809786102,0.479127751428415,4.61423173946355,FALSE,年龄组,18-64
dimenhydrinate,"HALLUCINATION, VISUAL",3,1.45546495696498,0.469006323972632,4.51673705166649,FALSE,年龄组,18-64
