pt,a,b,c,d,ROR,se_ln_ror,ROR_lcl,ROR_ucl,PRR,se_ln_prr,PRR_lcl,PRR_ucl,chisq,n,IC,IC025,sig_ROR,sig_PRR,sig_BCPNN,signal,sens_trio,drug
BRAIN OPERATION,4,18380,2026,17664130,1.89743669618142,0.500547746964853,0.711364931299844,5.06106761467317,1.89724143145205,0.50043893901653,0.711443433710277,5.05946766624323,1.69413996949881,17684540,0.922558262472918,0.921773538227822,FALSE,FALSE,TRUE,FALSE,FALSE,meclizine
BRAIN STEM STROKE,4,18380,421,17665735,9.13196208829695,0.502423885263195,3.41108274703404,24.447583880691,9.13019273188087,0.50231548371567,3.41114651446476,24.4376543100114,28.687013050786,17684540,3.17850324352039,3.1777185192753,TRUE,TRUE,TRUE,TRUE,TRUE,meclizine
BREAKTHROUGH PAIN,4,18380,1773,17664383,2.16822436904185,0.500618097323324,0.812773422591601,5.78414203003435,2.16797018619393,0.500509304669589,0.812851449212688,5.78223085260927,2.51151137341041,17684540,1.11459430851678,1.11380958427168,FALSE,FALSE,TRUE,FALSE,FALSE,meclizine
BREAST CALCIFICATIONS,4,18380,589,17665567,6.52719775499685,0.501749196751384,2.44134542628752,17.4511603618596,6.52599514451926,0.501640649407186,2.44141498061858,17.444233350079,18.5912849525945,17684540,2.69793397999945,2.69714925575436,TRUE,TRUE,TRUE,TRUE,TRUE,meclizine
BREAST CYST,4,18380,1312,17664844,2.93015406459832,0.500815992851323,1.09796191581113,7.81976379931104,2.92973410070263,0.500707243197405,1.09803857181792,7.81697667196629,5.06917160141799,17684540,1.54787850081022,1.54709377656512,TRUE,TRUE,TRUE,TRUE,TRUE,meclizine
BREAST DISORDER,4,18380,1600,17664556,2.40268715995647,0.500679002530192,0.900555860109631,6.41038034877363,2.40238196257615,0.500570223113994,0.900633469966322,6.40819965787754,3.26667236562521,17684540,1.26236384809054,1.26157912384544,FALSE,FALSE,TRUE,FALSE,FALSE,meclizine
BREATH HOLDING,4,18380,322,17665834,11.9396819389155,0.503150130311664,4.45351295982507,32.0097877986336,11.937301677397,0.503041885264543,4.45356989043188,31.9966172852331,39.5931888894088,17684540,3.56109412031438,3.56030939606928,TRUE,TRUE,TRUE,TRUE,TRUE,meclizine
BRONCHIAL HYPERREACTIVITY,4,18380,921,17665235,4.17420979939721,0.501138942712027,1.56313394175441,11.1468550352298,4.17351915322676,0.501030263156298,1.56320825911626,11.142636958813,9.61126257261147,17684540,2.05651271914178,2.05572799489669,TRUE,TRUE,TRUE,TRUE,TRUE,meclizine
BUNDLE BRANCH BLOCK LEFT,4,18380,2775,17663381,1.38524098854023,0.500414652002472,0.519473960178636,3.69391488973199,1.38515716761148,0.500305815105875,0.51955334627486,3.69290351557165,0.427838239609231,17684540,0.469472155344895,0.468687431099799,FALSE,FALSE,TRUE,FALSE,FALSE,meclizine
CALCINOSIS,4,18380,1607,17664549,2.39222024426594,0.50067628375072,0.896637513023443,6.38242055898253,2.39191732428242,0.500567503743675,0.896715141580316,6.38025190041907,3.23221773091797,17684540,1.25608149583889,1.25529677159379,FALSE,FALSE,TRUE,FALSE,FALSE,meclizine
CARBOHYDRATE ANTIGEN 125 INCREASED,4,18380,3223,17662933,1.19266095126264,0.50036460058109,0.447299130310738,3.18006463298628,1.19261903199561,0.500255752793745,0.447378843149505,3.17927451701784,0.124307474524608,17684540,0.253844412058515,0.253059687813418,FALSE,FALSE,TRUE,FALSE,FALSE,meclizine
CARDIOPULMONARY FAILURE,4,18380,2744,17663412,1.40089303559135,0.500418719738956,0.525339386453208,3.73568277531606,1.40080580908231,0.50030988372735,0.525418745860765,3.73465341733111,0.458126000935001,17684540,0.485655985727357,0.48487126148226,FALSE,FALSE,TRUE,FALSE,FALSE,meclizine
CEREBELLAR INFARCTION,4,18380,1211,17664945,3.17455335521593,0.500879453965648,1.18939314772381,8.47305117269167,3.17408021479921,0.500770718093558,1.1894693541455,8.46998300113196,5.93732640444617,17684540,1.66308167605231,1.66229695180722,TRUE,TRUE,TRUE,TRUE,TRUE,meclizine
CERVIX CARCINOMA,4,18380,3434,17662722,1.11936526687297,0.500345549767012,0.419825773447907,2.98452043663554,1.11933929531795,0.500236697833676,0.419905609851946,2.98381452556601,0.0508445064274114,17684540,0.162468445067396,0.1616837208223,FALSE,FALSE,TRUE,FALSE,FALSE,meclizine
CHOLECYSTITIS ACUTE,4,18380,3969,17662187,0.968451472798848,0.500306322381725,0.363252427153055,2.58194628599434,0.968458337143322,0.500197461910093,0.363332516597868,2.58141374068228,0.00410589967041836,17684540,-0.0461908035426417,-0.0469755277877384,FALSE,FALSE,FALSE,FALSE,FALSE,meclizine
CHOLECYSTITIS INFECTIVE,4,18380,2254,17663902,1.7054823102539,0.500497871423928,0.639462130327269,4.5486194922917,1.70532881105672,0.500389052629604,0.639540966410122,4.54724014029025,1.16498555247233,17684540,0.768992503772456,0.76820777952736,FALSE,FALSE,TRUE,FALSE,FALSE,meclizine
CHONDROCALCINOSIS PYROPHOSPHATE,4,18380,628,17665528,6.12183278695342,0.501644117138247,2.29019978722869,16.3640032107276,6.1207183759902,0.501535547051544,2.29027019367922,16.3575431150336,17.0285419460025,17684540,2.60604152636835,2.60525680212326,TRUE,TRUE,TRUE,TRUE,TRUE,meclizine
CONGESTIVE CARDIOMYOPATHY,4,18380,2806,17663350,1.36993478144533,0.500410674112722,0.513738043035958,3.65307053050438,1.36985429084884,0.500301836350666,0.513817455211892,3.6520767426695,0.398930553724344,17684540,0.453467859437169,0.452683135192072,FALSE,FALSE,TRUE,FALSE,FALSE,meclizine
CONSCIOUSNESS FLUCTUATING,4,18380,777,17665379,4.94784885927432,0.501339670142901,1.8521130097801,13.217988429944,4.9469898843267,0.501231034110414,1.85218581002305,13.2128800378436,12.5325706271448,17684540,2.30064353640348,2.29985881215838,TRUE,TRUE,TRUE,TRUE,TRUE,meclizine
CONTRAST MEDIA ALLERGY,4,18380,1665,17664491,2.30888006613796,0.500654635627632,0.865437171872812,6.15980839865365,2.30859527935246,0.500545850915772,0.865514949008663,6.15773554223743,2.96020492466481,17684540,1.20505403518286,1.20426931093776,FALSE,FALSE,TRUE,FALSE,FALSE,meclizine
CORNEAL SCAR,4,18380,380,17665776,10.1172762155661,0.502678866194002,3.77724119748717,27.0989520314866,10.1152924740049,0.502570519644519,3.77730263611879,27.0878856399478,32.515060426531,17684540,3.3248597738243,3.3240750495792,TRUE,TRUE,TRUE,TRUE,TRUE,meclizine
CORONARY ARTERY DISSECTION,4,18380,691,17665465,5.56367189529927,0.50149939339406,2.08198026661516,14.867789793641,5.56267892926461,0.501390791968987,2.08205182491836,14.8619724541668,14.8842215717983,17684540,2.46895310693459,2.46816838268949,TRUE,TRUE,TRUE,TRUE,TRUE,meclizine
CORONARY ARTERY STENOSIS,4,18380,2779,17663377,1.38324680557312,0.500414133741317,0.518726656118672,3.68859340957121,1.38316341853971,0.500305296731964,0.518806045613794,3.68758432666881,0.424031642357368,17684540,0.46739708121385,0.466612356968753,FALSE,FALSE,TRUE,FALSE,FALSE,meclizine
CUTIS LAXA,4,18380,179,17665977,21.478260922426,0.505609588268306,7.97288580508289,57.860566867484,21.4738052520773,0.505501869875043,7.97291495633177,57.8363515138134,76.3755854717015,17684540,4.39412243626142,4.39333771201632,TRUE,TRUE,TRUE,TRUE,TRUE,meclizine
CYCLOTHYMIC DISORDER,4,18380,112,17666044,34.3269936266128,0.508903758090301,12.6604209303013,93.0729316132991,34.3197423225165,0.508796737113127,12.6604018986948,93.0337537867069,124.934425284288,17684540,5.05184127941789,5.05105655517279,TRUE,TRUE,TRUE,TRUE,TRUE,meclizine
DAYDREAMING,4,18380,1306,17664850,2.94361672168463,0.500819488795873,1.10299896807205,7.85574570330461,2.94319382857722,0.50071073990126,1.10307559943913,7.85294309563141,5.11655239109542,17684540,1.55447117812064,1.55368645387555,TRUE,TRUE,TRUE,TRUE,TRUE,meclizine
DENTAL CARE,4,18380,1665,17664491,2.30888006613796,0.500654635627632,0.865437171872812,6.15980839865365,2.30859527935246,0.500545850915772,0.865514949008663,6.15773554223743,2.96020492466481,17684540,1.20505403518286,1.20426931093776,FALSE,FALSE,TRUE,FALSE,FALSE,meclizine
DERMATITIS ACNEIFORM,4,18380,4958,17661198,0.775225627589488,0.500256092233705,0.290804778732007,2.06659180874516,0.775274534110901,0.500147220825967,0.290885189456164,2.06628121687664,0.26042380935324,17684540,-0.366883745346974,-0.36766846959207,FALSE,FALSE,FALSE,FALSE,FALSE,meclizine
DERMATITIS DIAPER,4,18380,580,17665576,6.62848523507561,0.50177544928224,2.4791020702583,17.7228751646509,6.62726058641697,0.50166690761842,2.47917140962763,17.7158314708351,18.9823285504515,17684540,2.71999771566544,2.71921299142034,TRUE,TRUE,TRUE,TRUE,TRUE,meclizine
DEVICE ALARM ISSUE,4,18380,1757,17664399,2.18797113736876,0.500623227126654,0.820167384573751,5.83687889569848,2.18771265800902,0.500514435587994,0.820245376266118,5.83494502072036,2.57364200241744,17684540,1.12764308071425,1.12685835646915,FALSE,FALSE,TRUE,FALSE,FALSE,meclizine
DEVICE ELECTRICAL FINDING,4,18380,674,17665482,5.70400738772308,0.501535784462967,2.13434293546032,15.2438953172173,5.70298388742113,0.501427190919695,2.13441420650143,15.2379163899476,15.4223900114178,17684540,2.50468081140911,2.50389608716402,TRUE,TRUE,TRUE,TRUE,TRUE,meclizine
DEVICE OPERATIONAL ISSUE,4,18380,4166,17661990,0.922645468759223,0.500294415308624,0.346079320640508,2.45976748754137,0.922662299597178,0.500185552244903,0.346159486522583,2.45928756033793,0.0259110703604345,17684540,-0.116009393786569,-0.116794118031666,FALSE,FALSE,FALSE,FALSE,FALSE,meclizine
DISSOCIATION,4,18380,6481,17659675,0.593000650264379,0.500208717203766,0.222468698285109,1.58067078166346,0.593089205388342,0.500099835477633,0.222549409210181,1.58056948700308,1.11642543370318,17684540,-0.753068584593605,-0.753853308838701,FALSE,FALSE,FALSE,FALSE,FALSE,meclizine
DRUG ERUPTION,4,18380,14024,17652132,0.273930094655082,0.500125754132373,0.102783667787991,0.730054670869701,0.274088073311598,0.500016854316328,0.102864897834158,0.730319803095333,7.69411188460473,17684540,-1.86619944070736,-1.86698416495245,FALSE,FALSE,FALSE,FALSE,FALSE,meclizine
DRUG SCREEN NEGATIVE,4,18380,1558,17664598,2.46746379736863,0.500695827921746,0.924804419416601,6.58342181708602,2.46714450585484,0.500587052161901,0.924881913346126,6.581166660237,3.48125608525107,17684540,1.30064353640348,1.29985881215838,FALSE,FALSE,TRUE,FALSE,FALSE,meclizine
ELECTROCARDIOGRAM ABNORMAL,4,18380,5561,17660595,0.691141419167649,0.500234232495166,0.259273986591994,1.84236169454503,0.691208620773574,0.500125356326888,0.259354536174378,1.84214768123615,0.551576293700427,17684540,-0.532343697683865,-0.533128421928961,FALSE,FALSE,FALSE,FALSE,FALSE,meclizine
EMBOLISM,4,18380,6204,17659952,0.619487024061839,0.500215603435944,0.232402125845337,1.65129372885508,0.619569816267222,0.500106723209949,0.232482793304368,1.65116201407146,0.934097557001618,17684540,-0.690090567641671,-0.690875291886767,FALSE,FALSE,FALSE,FALSE,FALSE,meclizine
ENDODONTIC PROCEDURE,4,18380,2041,17664115,1.88349019208511,0.500544123409725,0.706141285060339,5.02383216890889,1.88329796184314,0.500435314673497,0.706219811814563,5.02224824869941,1.65407549513972,17684540,0.911937146716346,0.911152422471249,FALSE,FALSE,TRUE,FALSE,FALSE,meclizine
ENDOMETRIAL ABLATION,4,18380,315,17665841,12.2050130403993,0.50321870667247,4.55186986195369,32.7255277136553,12.2025750480059,0.503110476379688,4.55192611457327,32.7120506911335,40.6229943852301,17684540,3.59240966078059,3.59162493653549,TRUE,TRUE,TRUE,TRUE,TRUE,meclizine
ENTEROCOLITIS,4,18380,4952,17661204,0.776165179191402,0.50025633648764,0.291157086536214,2.06909745030125,0.776213881284702,0.50014746513309,0.291237495705523,2.06878577924688,0.257938362535334,17684540,-0.365138197595144,-0.365922921840241,FALSE,FALSE,FALSE,FALSE,FALSE,meclizine
EXCESSIVE EYE BLINKING,4,18380,984,17665172,3.90694462874988,0.501069579734448,1.46324894380436,10.4317289253813,3.90631213427017,0.500960885130761,1.46332377410147,10.4278183409656,8.61469640051804,17684540,1.96145504296078,1.96067031871568,TRUE,TRUE,TRUE,TRUE,TRUE,meclizine
FINGER DEFORMITY,4,18380,4328,17661828,0.888102071889601,0.500285435714262,0.333128142478876,2.36763332039597,0.888126418697284,0.500176570695619,0.333208365891104,2.36719307295496,0.056330743838841,17684540,-0.17099525306287,-0.171779977307967,FALSE,FALSE,FALSE,FALSE,FALSE,meclizine
FOREIGN BODY IN EYE,4,18380,837,17665319,4.59314875266997,0.501247650071709,1.71964933923013,12.2682078159019,4.59236695355059,0.501138994091081,1.71972284101014,12.2635076613134,11.1875479394554,17684540,2.19386028429031,2.19307556004522,TRUE,TRUE,TRUE,TRUE,TRUE,meclizine
FRACTURED COCCYX,4,18380,1043,17665113,3.68592586255643,0.501012211771027,1.38062709238129,9.84049171513018,3.68534145745143,0.500903504718471,1.38070234251492,9.83683538428085,7.79730696106168,17684540,1.87777654761465,1.87699182336955,TRUE,TRUE,TRUE,TRUE,TRUE,meclizine
FRACTURED SACRUM,4,18380,989,17665167,3.8871915334182,0.501064452858586,1.45586554266197,10.3788829220107,3.88656333682694,0.500955757142482,1.45594041064113,10.3749950621369,8.54137626742811,17684540,1.95417236701708,1.95338764277199,TRUE,TRUE,TRUE,TRUE,TRUE,meclizine
FUNCTIONAL GASTROINTESTINAL DISORDER,4,18380,3262,17662894,1.17839906757605,0.50036089372807,0.441953521768379,3.14201447452627,1.17836025141687,0.500252045134041,0.442033258684739,3.14124074340196,0.10787630147942,17684540,0.236513198983762,0.235728474738665,FALSE,FALSE,TRUE,FALSE,FALSE,meclizine
FUNGAL FOOT INFECTION,4,18380,417,17665739,9.21956093449506,0.502446559452455,3.44365070090442,24.6831955989449,9.21777251827781,0.502338162797896,3.4437142643907,24.6731649827373,29.0272927861115,17684540,3.19214585147906,3.19136112723396,TRUE,TRUE,TRUE,TRUE,TRUE,meclizine
GALLBLADDER OPERATION,4,18380,3122,17663034,1.23125183418737,0.500374630726521,0.461763292531865,3.28302639839036,1.23120151829656,0.500265785121858,0.461842940136707,3.28219194648086,0.173473408637006,17684540,0.299720211545793,0.298935487300696,FALSE,FALSE,TRUE,FALSE,FALSE,meclizine
GASTROINTESTINAL MICROORGANISM OVERGROWTH,4,18380,302,17665854,12.7304037645295,0.503354469383768,4.7465515723967,34.1433517651883,12.7278514573571,0.503246268288737,4.74660646633282,34.1292676925259,42.6613739009291,17684540,3.65243443185281,3.65164970760771,TRUE,TRUE,TRUE,TRUE,TRUE,meclizine
GASTROINTESTINAL PERFORATION,4,18380,3359,17662797,1.14436339640697,0.500352047294055,0.429196030882908,3.05121084261231,1.14433198574631,0.500243196774809,0.429275825193051,3.05047621308092,0.0727442817308538,17684540,0.194289211018874,0.193504486773777,FALSE,FALSE,TRUE,FALSE,FALSE,meclizine
GROIN ABSCESS,4,18380,1029,17665127,3.73607747467089,0.501025229775055,1.3993765375686,9.97463836359263,3.73548215755281,0.500916525547662,1.39945169278169,9.97092434227538,7.98218005552498,17684540,1.8971977356804,1.8964130114353,TRUE,TRUE,TRUE,TRUE,TRUE,meclizine
HAEMATOLOGICAL MALIGNANCY,4,18380,2651,17663505,1.45004554094806,0.500431493536176,0.543758119736914,3.86685181242108,1.44994761981209,0.500322660303573,0.543837395203955,3.86576597846917,0.55775311418986,17684540,0.535326128853941,0.534541404608844,FALSE,FALSE,TRUE,FALSE,FALSE,meclizine
HAEMODIALYSIS,4,18380,3548,17662608,1.08339219753838,0.500336199479756,0.406341268928254,2.88855389161635,1.08337405302194,0.500227345511386,0.406421165817458,2.88788930665178,0.0256413733365207,17684540,0.115406408195351,0.114621683950254,FALSE,FALSE,TRUE,FALSE,FALSE,meclizine
HAEMORRHAGE SUBCUTANEOUS,4,18380,2874,17663282,1.33751642242218,0.500402248886584,0.501589145495883,3.56656477978692,1.33744298542862,0.50029340929142,0.501668612845441,3.5656082391252,0.340135671684535,17684540,0.418971397805159,0.418186673560063,FALSE,FALSE,TRUE,FALSE,FALSE,meclizine
HAIR GROWTH ABNORMAL,4,18380,5898,17660258,0.651638537030129,0.500223962428897,0.244459842183341,1.73702469555019,0.65171433369309,0.500115084023722,0.24454045680258,1.73685605357284,0.744259606601577,17684540,-0.61716593088655,-0.617950655131647,FALSE,FALSE,FALSE,FALSE,FALSE,meclizine
HELICOBACTER INFECTION,4,18380,9269,17656887,0.414567965033973,0.500162323753614,0.155542464088699,1.10494969100143,0.414695343631659,0.500053431916822,0.155623466343701,1.10505331920812,3.3047240255363,17684540,-1.26899816503392,-1.26978288927902,FALSE,FALSE,FALSE,FALSE,FALSE,meclizine
HEPATIC PAIN,4,18380,3545,17662611,1.0843092157263,0.500336437837552,0.406685019321812,2.89100020765364,1.08429087168458,0.500227583921061,0.406764914670448,2.8903345692217,0.0261862123069591,17684540,0.116625415484513,0.115840691239416,FALSE,FALSE,TRUE,FALSE,FALSE,meclizine
HIDRADENITIS,4,18380,8449,17657707,0.454824112053747,0.500172790941912,0.170642735874387,1.21226943441505,0.454942731698644,0.500063901387042,0.170723672629386,1.21232683164408,2.61209885796701,17684540,-1.13542546003279,-1.13621018427789,FALSE,FALSE,FALSE,FALSE,FALSE,meclizine
HIP SURGERY,4,18380,4695,17661461,0.818663662985071,0.500267384635267,0.307092577565038,2.18243696544633,0.818703118236815,0.500158515686432,0.307172916329141,2.18207647933542,0.160494361758434,17684540,-0.288315777855659,-0.289100502100755,FALSE,FALSE,FALSE,FALSE,FALSE,meclizine
HISTOPLASMOSIS,4,18380,1321,17664835,2.91018938236358,0.500810808434424,1.09049200418322,7.76640471340747,2.90977376239352,0.50070205765445,1.09056869670292,7.76364054269215,4.9990110007422,17684540,1.53804563020753,1.53726090596244,TRUE,TRUE,TRUE,TRUE,TRUE,meclizine
HYPERAESTHESIA TEETH,4,18380,1210,17664946,3.17717713288789,0.500880135216371,1.19037459520331,8.48006549738372,3.1767034215883,0.500771399492209,1.19045079677226,8.47699430845222,5.94673161050474,17684540,1.66426956828978,1.66348484404468,TRUE,TRUE,TRUE,TRUE,TRUE,meclizine
HYPERNATRAEMIA,4,18380,3981,17662175,0.96553159608248,0.500305563380826,0.362157761523977,2.57415790044268,0.965539095735203,0.50019670274397,0.362237855846336,2.57362870927722,0.00491592436483549,17684540,-0.050541734332377,-0.0513264585774737,FALSE,FALSE,FALSE,FALSE,FALSE,meclizine
HYPERTENSIVE HEART DISEASE,4,18380,1127,17665029,3.41118224836417,0.500940889745916,1.27789576002973,9.10572262269974,3.41065762211344,0.500832167212442,1.27797152656663,9.10238230935578,6.79175513607476,17684540,1.76643906055564,1.76565433631054,TRUE,TRUE,TRUE,TRUE,TRUE,meclizine
HYPERTRIGLYCERIDAEMIA,4,18380,4475,17661681,0.858921514154929,0.500277850070333,0.322187270798258,2.28980544653531,0.858952210083094,0.500168983400155,0.322267542733402,2.28939871806135,0.0925860480005118,17684540,-0.21913867631024,-0.219923400555337,FALSE,FALSE,FALSE,FALSE,FALSE,meclizine
HYPOALBUMINAEMIA,4,18380,5877,17660279,0.653967783152745,0.500224567998458,0.245333359258136,1.74323566389405,0.654043073017159,0.500115689725186,0.245413970046074,1.74306434666869,0.731722926356462,17684540,-0.612023500616475,-0.612808224861571,FALSE,FALSE,FALSE,FALSE,FALSE,meclizine
HYPOMANIA,4,18380,2718,17663438,1.41429586018651,0.500422202909375,0.530361867911052,3.7714490825275,1.41420571748412,0.500313367655567,0.530441204449316,3.77040432490738,0.484627176574962,17684540,0.499370923041463,0.498586198796366,FALSE,FALSE,TRUE,FALSE,FALSE,meclizine
HYPOTHERMIA,4,18380,7862,17658294,0.488798864194073,0.500181624705364,0.183386344534849,1.30284689540781,0.488910091595249,0.500072737075905,0.183467225907313,1.30286527461004,2.13696748295739,17684540,-1.03159219639745,-1.03237692064255,FALSE,FALSE,FALSE,FALSE,FALSE,meclizine
HYPOVITAMINOSIS,4,18380,1148,17665008,3.34877859209184,0.500924688663428,1.25455796347202,8.93886004901418,3.34826754366014,0.500815962612781,1.25463384645366,8.93559150792605,6.565271491097,17684540,1.73989727310314,1.73911254885805,TRUE,TRUE,TRUE,TRUE,TRUE,meclizine
IMMUNOGLOBULINS DECREASED,4,18380,1247,17664909,3.08289998280967,0.500855656045315,1.15510774000634,8.22803966663374,3.08244678437999,0.500746915005454,1.15518411559438,8.22507689490323,5.60986092398474,17684540,1.62095620037964,1.62017147613454,TRUE,TRUE,TRUE,TRUE,TRUE,meclizine
IMPLANT SITE PAIN,4,18380,3681,17662475,1.04423976429265,0.500326022598903,0.391664418175527,2.78410964776814,1.04423013858241,0.500217166415482,0.391744380776001,2.78349004053063,0.00748719593154246,17684540,0.062373370563025,0.0615886463179283,FALSE,FALSE,TRUE,FALSE,FALSE,meclizine
INCISIONAL HERNIA,4,18380,1081,17665075,3.55634820054377,0.500978575343466,1.33217936884568,9.49392613283743,3.55579198901188,0.500869860990454,1.33225486328922,9.49041885116858,7.32145260091353,17684540,1.82634294721362,1.82555822296852,TRUE,TRUE,TRUE,TRUE,TRUE,meclizine
INDIFFERENCE,4,18380,487,17665669,7.89433608980389,0.502103427255193,2.95064217842534,21.1210097769424,7.8928360166773,0.501994956507277,2.95070876248753,21.112507333201,23.8826399721628,17684540,2.97024306023076,2.96945833598567,TRUE,TRUE,TRUE,TRUE,TRUE,meclizine
INFECTIOUS PLEURAL EFFUSION,4,18380,1445,17664711,2.66043819255924,0.500745948657224,0.997033193597193,7.09899271346364,2.66007691357913,0.500637183787706,0.997110340158537,7.09651570259678,4.13292252947849,17684540,1.40898039498853,1.40819567074343,FALSE,TRUE,TRUE,FALSE,FALSE,meclizine
INFECTIVE EXACERBATION OF BRONCHIECTASIS,4,18380,283,17665873,13.585109794407,0.503575250061996,5.06303869042194,36.4514710257357,13.5823715198652,0.503467096415433,5.06309132821119,36.4363990583639,45.9749199367785,17684540,3.74491534786977,3.74413062362467,TRUE,TRUE,TRUE,TRUE,TRUE,meclizine
INFUSION RELATED HYPERSENSITIVITY REACTION,4,18380,567,17665589,6.78046607673013,0.501814838363368,2.53574824527176,18.1306327642794,6.77920836000325,0.501706305221221,2.5358172605607,18.1234139790405,19.5694530467718,17684540,2.75247533918261,2.75169061493752,TRUE,TRUE,TRUE,TRUE,TRUE,meclizine
INFUSION SITE CELLULITIS,4,18380,468,17665688,8.21484147577728,0.502186435208831,3.06993700354515,21.9820864057538,8.21327166692702,0.502077982394315,3.0700028698124,21.9732144676686,25.1260272861912,17684540,3.02717922518362,3.02639450093852,TRUE,TRUE,TRUE,TRUE,TRUE,meclizine
INFUSION SITE RASH,4,18380,1227,17664929,3.1331545485907,0.500868704850336,1.1739072073109,8.3623793807705,3.13269041574723,0.500759966644114,1.17398349022712,8.35935881774279,5.78915115288628,17684540,1.644207228061,1.6434225038159,TRUE,TRUE,TRUE,TRUE,TRUE,meclizine
INJURY ASSOCIATED WITH DEVICE,4,18380,19119,17647037,0.200872787986542,0.500106756224731,0.0753740137139463,0.535328755433124,0.20104666248872,0.499997852254575,0.0754553614538379,0.53567777980338,12.7111538788116,17684540,-2.31319897485047,-2.31398369909556,FALSE,FALSE,FALSE,FALSE,FALSE,meclizine
INTERMITTENT CLAUDICATION,4,18380,1020,17665136,3.76904478439907,0.501033787014042,1.41170101933475,10.0628237794289,3.7684422942371,0.500925084643658,1.41177611204119,10.059071834317,8.10390676750865,17684540,1.90982227454546,1.90903755030036,TRUE,TRUE,TRUE,TRUE,TRUE,meclizine
INTERVERTEBRAL DISC DISPLACEMENT,4,18380,371,17665785,10.362714071606,0.502742360817594,3.86839290722626,27.759807626899,10.3606769275521,0.502634027954884,3.8684537538874,27.7484579696066,33.4686522208541,17684540,3.35907548916221,3.35829076491712,TRUE,TRUE,TRUE,TRUE,TRUE,meclizine
INTRACARDIAC THROMBUS,4,18380,2065,17664091,1.86159721984366,0.500538435164903,0.697941149130183,4.96538169908538,1.86140975308564,0.500429625191799,0.698019714067027,4.96382293946161,1.59165139416603,17684540,0.895104344685448,0.894319620440351,FALSE,FALSE,TRUE,FALSE,FALSE,meclizine
IRREGULAR BREATHING,4,18380,573,17665583,6.7094641531219,0.501796437083224,2.50928555493145,17.9401300635382,6.7082218850294,0.501687899960198,2.50935472185209,17.9329930786245,19.2951093286553,17684540,2.73739476589997,2.73661004165488,TRUE,TRUE,TRUE,TRUE,TRUE,meclizine
JC VIRUS TEST POSITIVE,4,18380,557,17665599,6.90220187034928,0.501846386564386,2.58111520277028,18.4572895498508,6.90091766628698,0.501737860246602,2.5811839571467,18.4499305076709,20.0400299700803,17684540,2.77796531393666,2.77718058969157,TRUE,TRUE,TRUE,TRUE,TRUE,meclizine
KYPHOSCOLIOSIS,4,18380,193,17665963,19.9202365716283,0.50520868036919,7.40034865505414,53.6212337507408,19.9161198970044,0.505100876477811,7.40038281774741,53.5988261040515,70.4069118780617,17684540,4.28777045508908,4.28698573084398,TRUE,TRUE,TRUE,TRUE,TRUE,meclizine
LARGE INTESTINAL HAEMORRHAGE,4,18380,1878,17664278,2.04698559924723,0.500586600838128,0.767373628850588,5.46037795148336,2.04675779559204,0.500477801337428,0.76745186923008,5.45860612473257,2.13701777841913,17684540,1.03177136181692,1.03098663757182,FALSE,FALSE,TRUE,FALSE,FALSE,meclizine
LIP DISCOLOURATION,4,18380,1001,17665155,3.84058922579053,0.50105235711621,1.43844573373672,10.2542106770627,3.83997116895289,0.50094365877551,1.43852069049248,10.2503764289559,8.3685957034345,17684540,1.93684248847917,1.93605776423407,TRUE,TRUE,TRUE,TRUE,TRUE,meclizine
LIP INJURY,4,18380,1194,17664962,3.21975528713572,0.500891190291216,1.20630096784433,8.59389520972033,3.21927231165984,0.500782456967511,1.2063770905863,8.5907750549067,6.09958652958826,17684540,1.68341008175667,1.68262535751157,TRUE,TRUE,TRUE,TRUE,TRUE,meclizine
LIP PAIN,4,18380,2267,17663889,1.69570105785186,0.500495329826364,0.635797865508709,4.52250980002783,1.69554968686451,0.500386510479278,0.635876718514142,4.52114168819408,1.13945177586576,17684540,0.760710283838569,0.759925559593473,FALSE,FALSE,TRUE,FALSE,FALSE,meclizine
LIPASE INCREASED,4,18380,5566,17660590,0.690520363609776,0.500234071033091,0.259041086511334,1.84070557679241,0.690587700345283,0.500125194829646,0.259121637117197,1.84049227680854,0.554295196642605,17684540,-0.533639337681937,-0.534424061927034,FALSE,FALSE,FALSE,FALSE,FALSE,meclizine
LIPODYSTROPHY ACQUIRED,4,18380,1633,17664523,2.35412876559161,0.500666389371342,0.88237740730036,6.2806710588176,2.35383413357125,0.500557607213991,0.882455103836555,6.27854618810307,3.10736852557449,17684540,1.2329836680713,1.23219894382621,FALSE,FALSE,TRUE,FALSE,FALSE,meclizine
LOCALISED OEDEMA,4,18380,3606,17662550,1.06596308775665,0.500331669161761,0.399807789632352,2.84205894413557,1.06594873547472,0.500222814207358,0.399887715789012,2.8414143815802,0.0163058634572969,17684540,0.0920391527709238,0.0912544285258272,FALSE,FALSE,TRUE,FALSE,FALSE,meclizine
LOGORRHOEA,4,18380,2517,17663639,1.52725462502426,0.500451558043977,0.572688527040601,4.07290626496633,1.5271399046968,0.500342729176182,0.572767670256928,4.07173171535888,0.726783799216391,17684540,0.610041871686917,0.609257147441821,FALSE,FALSE,TRUE,FALSE,FALSE,meclizine
